TransactionID,CustomerID,Date,Amount,Category
TXN02498,CUST0291,2026-02-25,7574.13,Beauty
TXN00890,CUST0098,2026-02-26,1625.11,Electronics
TXN02570,CUST0296,2026-02-26,2470.54,Clothing
TXN02314,CUST0269,2026-02-26,1523.07,Beauty
TXN02548,CUST0294,2026-02-26,1452.98,Beauty
TXN02057,CUST0238,2026-02-26,2324.29,Clothing
TXN00235,CUST0029,2026-02-26,512.77,Beauty
TXN00987,CUST0104,2026-02-26,862.37,Clothing
TXN01557,CUST0174,2026-02-26,1893.51,Electronics
TXN02619,CUST0300,2026-02-26,5473.62,Groceries
TXN02546,CUST0294,2026-02-26,1896.15,Beauty
TXN02142,CUST0247,2026-02-26,2372.25,Groceries
TXN00737,CUST0080,2026-02-26,5750.18,Groceries
TXN01965,CUST0225,2026-02-26,1681.83,Groceries
TXN00803,CUST0086,2026-02-26,2472.49,Electronics
TXN01929,CUST0223,2026-02-26,2537.12,Home & Living
TXN01597,CUST0178,2026-02-27,1643.36,Groceries
TXN00077,CUST0011,2026-02-27,5091.42,Groceries
TXN01044,CUST0110,2026-02-27,3909.57,Clothing
TXN01414,CUST0155,2026-02-27,279.91,Clothing
TXN01088,CUST0119,2026-02-27,970.55,Home & Living
TXN01956,CUST0224,2026-02-27,2360.9,Home & Living
TXN00764,CUST0083,2026-02-27,2454.01,Electronics
TXN01816,CUST0207,2026-02-27,2944.23,Beauty
TXN00675,CUST0073,2026-02-27,3451.36,Beauty
TXN01183,CUST0130,2026-02-27,2086.13,Clothing
TXN00094,CUST0014,2026-02-27,1174.89,Home & Living
TXN02165,CUST0252,2026-02-27,550.28,Clothing
TXN01001,CUST0106,2026-02-27,886.5,Sports
TXN02191,CUST0255,2026-02-27,1529.86,Beauty
TXN01231,CUST0134,2026-02-27,1327.03,Groceries
TXN02206,CUST0256,2026-02-27,1032.49,Home & Living
TXN02025,CUST0234,2026-02-27,675.44,Clothing
TXN02492,CUST0290,2026-02-28,515.57,Clothing
TXN02603,CUST0300,2026-02-28,3716.36,Groceries
TXN00570,CUST0062,2026-02-28,1285.95,Groceries
TXN00620,CUST0067,2026-02-28,6820.9,Sports
TXN00280,CUST0032,2026-02-28,823.35,Sports
TXN00283,CUST0032,2026-02-28,1015.37,Home & Living
TXN00188,CUST0024,2026-02-28,773.64,Groceries
TXN01765,CUST0202,2026-02-28,4191.37,Beauty
TXN02399,CUST0283,2026-02-28,562.72,Beauty
TXN01119,CUST0124,2026-02-28,5299.19,Sports
TXN02014,CUST0233,2026-02-28,2306.1,Sports
TXN00731,CUST0080,2026-02-28,6693.03,Clothing
TXN00667,CUST0072,2026-02-28,1789.18,Home & Living
TXN02237,CUST0260,2026-02-28,4241.9,Home & Living
TXN00573,CUST0063,2026-03-01,178.88,Sports
TXN00298,CUST0033,2026-03-01,4585.33,Home & Living
TXN02457,CUST0287,2026-03-01,1313.25,Clothing
TXN00170,CUST0022,2026-03-01,2110.34,Groceries
TXN00566,CUST0062,2026-03-01,2191.21,Sports
TXN02547,CUST0294,2026-03-01,1659.94,Home & Living
TXN00591,CUST0065,2026-03-01,1290.28,Home & Living
TXN02156,CUST0251,2026-03-01,2326.41,Home & Living
TXN01736,CUST0196,2026-03-01,2106.42,Groceries
TXN01056,CUST0110,2026-03-01,5999.7,Home & Living
TXN01502,CUST0168,2026-03-01,755.62,Sports
TXN00717,CUST0078,2026-03-01,6275.73,Clothing
TXN01230,CUST0134,2026-03-01,1594.09,Sports
TXN01755,CUST0201,2026-03-01,355.52,Groceries
TXN01443,CUST0161,2026-03-01,703.76,Clothing
TXN00961,CUST0101,2026-03-01,6075.19,Groceries
TXN01552,CUST0173,2026-03-01,1006.4,Sports
TXN01497,CUST0167,2026-03-02,1332.32,Beauty
TXN00396,CUST0043,2026-03-02,2802.82,Beauty
TXN01025,CUST0109,2026-03-02,2031.66,Groceries
TXN00464,CUST0052,2026-03-02,149.05,Sports
TXN01718,CUST0193,2026-03-02,862.17,Groceries
TXN01987,CUST0228,2026-03-02,791.14,Groceries
TXN00799,CUST0086,2026-03-02,1328.4,Groceries
TXN02439,CUST0286,2026-03-02,5655.82,Groceries
TXN01501,CUST0168,2026-03-02,1221.61,Groceries
TXN02425,CUST0285,2026-03-02,611.35,Clothing
TXN01664,CUST0188,2026-03-02,2395.13,Electronics
TXN01420,CUST0156,2026-03-02,2498.1,Electronics
TXN01609,CUST0180,2026-03-03,2634.83,Sports
TXN01233,CUST0134,2026-03-03,858.19,Clothing
TXN00191,CUST0024,2026-03-03,1884.55,Sports
TXN01093,CUST0120,2026-03-03,2465.04,Beauty
TXN00713,CUST0078,2026-03-03,3825.19,Beauty
TXN01632,CUST0182,2026-03-03,4294.18,Sports
TXN02079,CUST0240,2026-03-03,800.62,Groceries
TXN01749,CUST0200,2026-03-03,1194.02,Beauty
TXN02532,CUST0292,2026-03-03,5375.85,Clothing
TXN01277,CUST0142,2026-03-03,668.53,Clothing
TXN01303,CUST0145,2026-03-03,1164.85,Beauty
TXN00031,CUST0006,2026-03-03,2448.5,Sports
TXN02305,CUST0268,2026-03-03,273.61,Beauty
TXN01075,CUST0115,2026-03-03,216.97,Sports
TXN00664,CUST0071,2026-03-04,881.15,Beauty
TXN00081,CUST0012,2026-03-04,453.74,Groceries
TXN01674,CUST0189,2026-03-04,2032.7,Groceries
TXN02268,CUST0263,2026-03-04,4910.79,Clothing
TXN02494,CUST0290,2026-03-04,1775.33,Home & Living
TXN02522,CUST0292,2026-03-04,3347.96,Groceries
TXN00397,CUST0043,2026-03-04,5492.89,Groceries
TXN00547,CUST0060,2026-03-04,1294.03,Beauty
TXN00624,CUST0067,2026-03-04,5748.7,Home & Living
TXN01526,CUST0171,2026-03-04,192.63,Clothing
TXN00723,CUST0079,2026-03-04,705.03,Electronics
TXN02287,CUST0264,2026-03-04,1307.62,Home & Living
TXN01386,CUST0152,2026-03-04,1972.95,Sports
TXN01168,CUST0129,2026-03-04,5849.41,Sports
TXN00234,CUST0029,2026-03-05,2135.93,Sports
TXN00985,CUST0104,2026-03-05,551.54,Home & Living
TXN02558,CUST0295,2026-03-05,2880.81,Groceries
TXN01760,CUST0202,2026-03-05,7647.29,Sports
TXN00752,CUST0080,2026-03-05,3724.77,Groceries
TXN01659,CUST0188,2026-03-05,1129.18,Beauty
TXN00760,CUST0083,2026-03-05,1902.28,Electronics
TXN01735,CUST0196,2026-03-05,2080.26,Sports
TXN00022,CUST0005,2026-03-05,2481.01,Home & Living
TXN00857,CUST0094,2026-03-05,1686.32,Clothing
TXN02051,CUST0238,2026-03-05,5968.69,Clothing
TXN02426,CUST0285,2026-03-05,1177.29,Clothing
TXN01138,CUST0125,2026-03-05,1720.22,Beauty
TXN01490,CUST0167,2026-03-05,1659.19,Groceries
TXN00426,CUST0047,2026-03-05,1996.38,Sports
TXN00860,CUST0094,2026-03-05,639.6,Sports
TXN01720,CUST0194,2026-03-05,803.31,Electronics
TXN00660,CUST0070,2026-03-05,482.91,Sports
TXN00745,CUST0080,2026-03-05,7892.3,Home & Living
TXN00613,CUST0067,2026-03-05,4394.6,Groceries
TXN01833,CUST0209,2026-03-06,6976.57,Electronics
TXN00459,CUST0050,2026-03-06,2183.87,Beauty
TXN01279,CUST0142,2026-03-06,738.21,Clothing
TXN01338,CUST0148,2026-03-06,1654.43,Sports
TXN00064,CUST0010,2026-03-06,124.4,Groceries
TXN02103,CUST0244,2026-03-06,777.31,Electronics
TXN00927,CUST0100,2026-03-06,6237.48,Home & Living
TXN02604,CUST0300,2026-03-06,3259.19,Groceries
TXN00069,CUST0011,2026-03-06,4624.85,Groceries
TXN01113,CUST0124,2026-03-06,6083.35,Home & Living
TXN01102,CUST0123,2026-03-06,1066.73,Clothing
TXN02479,CUST0289,2026-03-06,1026.14,Sports
TXN00097,CUST0014,2026-03-06,1230.71,Home & Living
TXN00884,CUST0097,2026-03-06,1456.99,Groceries
TXN00037,CUST0007,2026-03-07,7683.49,Electronics
TXN00893,CUST0098,2026-03-07,2099.44,Home & Living
TXN01151,CUST0128,2026-03-07,411.61,Home & Living
TXN00773,CUST0084,2026-03-07,7309.79,Clothing
TXN00950,CUST0101,2026-03-07,5407.85,Beauty
TXN00316,CUST0036,2026-03-07,816.36,Groceries
TXN00640,CUST0069,2026-03-07,5806.04,Beauty
TXN00603,CUST0066,2026-03-07,624.92,Sports
TXN00109,CUST0016,2026-03-07,1446.33,Sports
TXN01300,CUST0144,2026-03-07,1304.61,Sports
TXN00026,CUST0006,2026-03-07,2291.05,Electronics
TXN01686,CUST0190,2026-03-07,681.75,Beauty
TXN00336,CUST0038,2026-03-07,2537.76,Sports
TXN02093,CUST0242,2026-03-07,592.99,Beauty
TXN00039,CUST0007,2026-03-07,4545.33,Groceries
TXN02031,CUST0235,2026-03-07,2348.44,Beauty
TXN00041,CUST0007,2026-03-07,2705.16,Electronics
TXN02104,CUST0244,2026-03-07,1804.97,Home & Living
TXN01792,CUST0206,2026-03-08,4530.65,Beauty
TXN00119,CUST0017,2026-03-08,958.05,Clothing
TXN02503,CUST0291,2026-03-08,4943.88,Clothing
TXN02144,CUST0248,2026-03-08,485.81,Beauty
TXN00305,CUST0033,2026-03-08,2619.85,Clothing
TXN00003,CUST0001,2026-03-08,1377.94,Groceries
TXN00103,CUST0015,2026-03-08,874.09,Sports
TXN00434,CUST0048,2026-03-08,1055.8,Clothing
TXN01746,CUST0198,2026-03-08,112.11,Groceries
TXN01976,CUST0226,2026-03-08,1334.9,Groceries
TXN01204,CUST0133,2026-03-08,3395.82,Groceries
TXN01202,CUST0132,2026-03-08,984.35,Clothing
TXN01922,CUST0222,2026-03-08,2055.89,Beauty
TXN01012,CUST0107,2026-03-08,711.18,Beauty
TXN00209,CUST0027,2026-03-08,590.2,Electronics
TXN02106,CUST0244,2026-03-09,1763.55,Home & Living
TXN00599,CUST0066,2026-03-09,2231.15,Sports
TXN00333,CUST0038,2026-03-09,7562.21,Home & Living
TXN01930,CUST0223,2026-03-09,5096.81,Clothing
TXN00883,CUST0097,2026-03-09,2158.63,Clothing
TXN00861,CUST0094,2026-03-09,1698.6,Home & Living
TXN00435,CUST0048,2026-03-09,1815.12,Electronics
TXN01274,CUST0142,2026-03-09,1183.28,Beauty
TXN01822,CUST0207,2026-03-09,3502.9,Groceries
TXN00939,CUST0100,2026-03-09,4052.65,Electronics
TXN00735,CUST0080,2026-03-09,2710.95,Sports
TXN00099,CUST0014,2026-03-09,2464.76,Sports
TXN02116,CUST0245,2026-03-09,3921.12,Clothing
TXN01631,CUST0182,2026-03-09,2106.28,Clothing
TXN01207,CUST0133,2026-03-09,6639.1,Sports
TXN02016,CUST0233,2026-03-09,859.29,Clothing
TXN01884,CUST0215,2026-03-09,865.47,Sports
TXN01275,CUST0142,2026-03-09,2294.79,Sports
TXN02074,CUST0239,2026-03-09,622.89,Groceries
TXN02042,CUST0237,2026-03-10,2388.19,Beauty
TXN00615,CUST0067,2026-03-10,2665.99,Home & Living
TXN01972,CUST0225,2026-03-10,1234.34,Home & Living
TXN02170,CUST0252,2026-03-10,915.54,Beauty
TXN00880,CUST0097,2026-03-10,1012.93,Electronics
TXN01937,CUST0223,2026-03-10,4704.24,Groceries
TXN00952,CUST0101,2026-03-10,2865.86,Home & Living
TXN00577,CUST0064,2026-03-10,1268.41,Clothing
TXN01954,CUST0224,2026-03-10,1052.48,Sports
TXN00652,CUST0069,2026-03-10,7466.41,Groceries
TXN01488,CUST0167,2026-03-10,2146.01,Clothing
TXN01244,CUST0136,2026-03-10,1256.45,Groceries
TXN01179,CUST0130,2026-03-10,837.72,Clothing
TXN01026,CUST0109,2026-03-10,786.79,Beauty
TXN01178,CUST0130,2026-03-10,1855.45,Home & Living
TXN01677,CUST0189,2026-03-11,1684.99,Groceries
TXN00341,CUST0038,2026-03-11,6894.49,Home & Living
TXN01514,CUST0169,2026-03-11,3420.32,Home & Living
TXN01778,CUST0203,2026-03-11,643.47,Groceries
TXN02355,CUST0276,2026-03-11,1797.39,Groceries
TXN00872,CUST0096,2026-03-11,1745.26,Electronics
TXN01381,CUST0151,2026-03-11,1059.77,Groceries
TXN02290,CUST0264,2026-03-11,679.65,Beauty
TXN01021,CUST0109,2026-03-11,1804.19,Beauty
TXN00116,CUST0017,2026-03-11,1927.56,Clothing
TXN02220,CUST0259,2026-03-11,773.47,Beauty
TXN01625,CUST0181,2026-03-11,2187.36,Home & Living
TXN00572,CUST0063,2026-03-11,810.4,Home & Living
TXN01474,CUST0165,2026-03-11,4124.39,Electronics
TXN00670,CUST0072,2026-03-11,1771.91,Home & Living
TXN01636,CUST0182,2026-03-11,2175.8,Clothing
TXN00312,CUST0034,2026-03-11,1159.68,Groceries
TXN00028,CUST0006,2026-03-11,1853.54,Home & Living
TXN01086,CUST0118,2026-03-12,1616.7,Clothing
TXN01992,CUST0228,2026-03-12,829.44,Electronics
TXN00314,CUST0035,2026-03-12,945.37,Clothing
TXN00543,CUST0059,2026-03-12,3176.59,Clothing
TXN02319,CUST0270,2026-03-12,2340.23,Sports
TXN00222,CUST0028,2026-03-12,1158.1,Electronics
TXN01067,CUST0112,2026-03-12,1229.64,Clothing
TXN01993,CUST0228,2026-03-12,1467.04,Home & Living
TXN01110,CUST0124,2026-03-12,5873.43,Electronics
TXN00609,CUST0067,2026-03-12,2538.87,Sports
TXN01888,CUST0216,2026-03-12,2166.42,Sports
TXN01107,CUST0123,2026-03-12,514.67,Clothing
TXN00452,CUST0050,2026-03-12,1696.45,Clothing
TXN02321,CUST0270,2026-03-12,928.54,Clothing
TXN01114,CUST0124,2026-03-12,6144.36,Beauty
TXN00801,CUST0086,2026-03-12,923.79,Clothing
TXN02153,CUST0251,2026-03-13,703.51,Sports
TXN02429,CUST0285,2026-03-13,898.76,Electronics
TXN01399,CUST0153,2026-03-13,4200.07,Sports
TXN00693,CUST0073,2026-03-13,7367.86,Beauty
TXN00243,CUST0029,2026-03-13,1688.79,Home & Living
TXN01059,CUST0111,2026-03-13,1734.21,Sports
TXN01096,CUST0121,2026-03-13,521.54,Beauty
TXN01060,CUST0111,2026-03-13,751.1,Groceries
TXN01487,CUST0167,2026-03-13,1250.64,Groceries
TXN02556,CUST0295,2026-03-13,7649.81,Sports
TXN01546,CUST0172,2026-03-13,2297.08,Beauty
TXN02477,CUST0289,2026-03-13,1364.79,Groceries
TXN01120,CUST0124,2026-03-13,2581.79,Sports
TXN01141,CUST0125,2026-03-13,2316.03,Beauty
TXN00238,CUST0029,2026-03-14,1582.53,Groceries
TXN00044,CUST0007,2026-03-14,6812.66,Beauty
TXN01330,CUST0148,2026-03-14,906.98,Sports
TXN02537,CUST0293,2026-03-14,453.83,Home & Living
TXN00186,CUST0023,2026-03-14,655.53,Home & Living
TXN01010,CUST0107,2026-03-14,959.99,Clothing
TXN00368,CUST0041,2026-03-14,3542.28,Electronics
TXN02182,CUST0254,2026-03-14,696.12,Beauty
TXN02516,CUST0292,2026-03-14,4937.53,Groceries
TXN01198,CUST0132,2026-03-14,2224.15,Groceries
TXN00008,CUST0001,2026-03-14,995.46,Clothing
TXN02310,CUST0269,2026-03-15,1214.48,Clothing
TXN00601,CUST0066,2026-03-15,900.95,Electronics
TXN00073,CUST0011,2026-03-15,7880.2,Beauty
TXN01692,CUST0190,2026-03-15,518.2,Electronics
TXN01258,CUST0139,2026-03-15,1203.3,Groceries
TXN02568,CUST0296,2026-03-15,2362.04,Home & Living
TXN00061,CUST0009,2026-03-15,932.79,Clothing
TXN01182,CUST0130,2026-03-15,1655.66,Clothing
TXN01139,CUST0125,2026-03-15,2323.92,Home & Living
TXN00989,CUST0104,2026-03-15,841.87,Electronics
TXN01650,CUST0185,2026-03-15,1176.74,Sports
TXN00815,CUST0090,2026-03-15,1275.65,Groceries
TXN01783,CUST0204,2026-03-15,437.04,Electronics
TXN00102,CUST0015,2026-03-15,1643.23,Clothing
TXN00751,CUST0080,2026-03-15,3232.0,Electronics
TXN00131,CUST0019,2026-03-15,778.23,Groceries
TXN00509,CUST0058,2026-03-16,562.23,Beauty
TXN01875,CUST0214,2026-03-16,725.22,Electronics
TXN01872,CUST0213,2026-03-16,655.43,Beauty
TXN01201,CUST0132,2026-03-16,963.68,Electronics
TXN00446,CUST0049,2026-03-16,1659.97,Home & Living
TXN00176,CUST0023,2026-03-16,593.93,Home & Living
TXN00708,CUST0078,2026-03-16,6161.71,Groceries
TXN00703,CUST0078,2026-03-16,6682.19,Groceries
TXN00257,CUST0030,2026-03-16,2751.11,Home & Living
TXN00006,CUST0001,2026-03-16,2369.23,Electronics
TXN02015,CUST0233,2026-03-16,1915.07,Clothing
TXN01559,CUST0174,2026-03-16,1335.77,Beauty
TXN01728,CUST0195,2026-03-16,1164.0,Sports
TXN00578,CUST0064,2026-03-16,1275.97,Groceries
TXN01236,CUST0134,2026-03-16,1755.34,Beauty
TXN01696,CUST0191,2026-03-17,3444.09,Groceries
TXN01887,CUST0216,2026-03-17,825.81,Home & Living
TXN02109,CUST0244,2026-03-17,759.8,Electronics
TXN00419,CUST0045,2026-03-17,727.91,Beauty
TXN00183,CUST0023,2026-03-17,1746.67,Groceries
TXN00976,CUST0103,2026-03-17,1562.59,Beauty
TXN01387,CUST0152,2026-03-17,1272.58,Electronics
TXN00090,CUST0014,2026-03-17,966.43,Beauty
TXN01004,CUST0106,2026-03-17,1468.78,Sports
TXN02621,CUST0300,2026-03-17,7889.47,Groceries
TXN01738,CUST0196,2026-03-17,1109.05,Home & Living
TXN00032,CUST0006,2026-03-17,1974.07,Beauty
TXN00871,CUST0096,2026-03-17,2494.48,Home & Living
TXN00076,CUST0011,2026-03-18,3091.28,Electronics
TXN02363,CUST0278,2026-03-18,737.49,Sports
TXN01577,CUST0176,2026-03-18,1035.05,Sports
TXN00489,CUST0057,2026-03-18,2560.45,Beauty
TXN01259,CUST0139,2026-03-18,2024.35,Electronics
TXN01853,CUST0210,2026-03-18,744.96,Home & Living
TXN02176,CUST0254,2026-03-18,1845.04,Home & Living
TXN00287,CUST0032,2026-03-18,1343.44,Groceries
TXN01620,CUST0181,2026-03-18,2449.52,Clothing
TXN01894,CUST0216,2026-03-18,746.57,Groceries
TXN01458,CUST0163,2026-03-18,283.15,Sports
TXN01469,CUST0164,2026-03-18,880.46,Beauty
TXN00579,CUST0064,2026-03-18,2012.43,Beauty
TXN01835,CUST0209,2026-03-18,3481.79,Electronics
TXN00597,CUST0066,2026-03-18,1071.57,Electronics
TXN00181,CUST0023,2026-03-18,1039.82,Home & Living
TXN01380,CUST0150,2026-03-18,1522.19,Groceries
TXN01066,CUST0112,2026-03-18,2454.06,Clothing
TXN01242,CUST0136,2026-03-18,1552.17,Sports
TXN01799,CUST0206,2026-03-19,5296.57,Beauty
TXN01476,CUST0165,2026-03-19,2616.61,Groceries
TXN01691,CUST0190,2026-03-19,1609.24,Sports
TXN02468,CUST0288,2026-03-19,516.22,Clothing
TXN02391,CUST0283,2026-03-19,977.81,Electronics
TXN02421,CUST0284,2026-03-19,7464.77,Sports
TXN01103,CUST0123,2026-03-19,1247.62,Beauty
TXN00055,CUST0007,2026-03-19,2496.49,Sports
TXN00345,CUST0038,2026-03-19,3812.36,Clothing
TXN00125,CUST0018,2026-03-19,721.26,Home & Living
TXN02265,CUST0263,2026-03-19,5907.06,Home & Living
TXN00511,CUST0058,2026-03-19,2211.47,Home & Living
TXN02585,CUST0298,2026-03-19,1109.63,Groceries
TXN02044,CUST0237,2026-03-20,571.53,Beauty
TXN02122,CUST0245,2026-03-20,3682.78,Electronics
TXN00517,CUST0058,2026-03-20,1394.11,Sports
TXN02390,CUST0283,2026-03-20,1031.22,Groceries
TXN00282,CUST0032,2026-03-20,1306.52,Beauty
TXN01206,CUST0133,2026-03-20,4665.1,Beauty
TXN00904,CUST0099,2026-03-20,6755.57,Home & Living
TXN01389,CUST0152,2026-03-20,2027.71,Groceries
TXN00195,CUST0025,2026-03-20,2348.79,Groceries
TXN01248,CUST0137,2026-03-20,963.2,Electronics
TXN00588,CUST0065,2026-03-20,801.04,Groceries
TXN00763,CUST0083,2026-03-20,2179.6,Groceries
TXN01411,CUST0154,2026-03-20,1389.26,Clothing
TXN02101,CUST0244,2026-03-20,2275.72,Clothing
TXN01883,CUST0215,2026-03-20,586.63,Home & Living
TXN01611,CUST0180,2026-03-20,4959.68,Beauty
TXN01145,CUST0126,2026-03-21,1489.04,Sports
TXN02080,CUST0240,2026-03-21,1129.87,Home & Living
TXN02424,CUST0285,2026-03-21,740.68,Clothing
TXN00580,CUST0064,2026-03-21,2170.96,Beauty
TXN00598,CUST0066,2026-03-21,1711.51,Electronics
TXN01105,CUST0123,2026-03-21,602.3,Sports
TXN00788,CUST0085,2026-03-21,515.93,Home & Living
TXN00926,CUST0100,2026-03-21,3689.7,Groceries
TXN02340,CUST0275,2026-03-21,828.37,Sports
TXN01926,CUST0223,2026-03-21,6137.83,Electronics
TXN02304,CUST0268,2026-03-21,125.46,Home & Living
TXN01421,CUST0156,2026-03-21,791.03,Home & Living
TXN02389,CUST0283,2026-03-21,2099.36,Sports
TXN00338,CUST0038,2026-03-21,2739.34,Home & Living
TXN00545,CUST0060,2026-03-22,2187.85,Electronics
TXN01966,CUST0225,2026-03-22,1417.94,Electronics
TXN01575,CUST0176,2026-03-22,2205.09,Sports
TXN00653,CUST0069,2026-03-22,7693.08,Clothing
TXN00196,CUST0025,2026-03-22,1990.13,Home & Living
TXN02553,CUST0295,2026-03-22,6461.02,Clothing
TXN01673,CUST0189,2026-03-22,1473.5,Groceries
TXN01724,CUST0195,2026-03-22,896.01,Groceries
TXN00322,CUST0037,2026-03-22,740.42,Sports
TXN00661,CUST0071,2026-03-22,703.22,Home & Living
TXN00642,CUST0069,2026-03-22,4746.2,Groceries
TXN00973,CUST0103,2026-03-22,1962.97,Electronics
TXN01775,CUST0203,2026-03-22,818.79,Home & Living
TXN01660,CUST0188,2026-03-23,595.56,Home & Living
TXN00983,CUST0104,2026-03-23,2214.38,Sports
TXN00992,CUST0104,2026-03-23,653.61,Clothing
TXN02161,CUST0252,2026-03-23,1892.06,Sports
TXN00725,CUST0079,2026-03-23,1894.42,Clothing
TXN01213,CUST0133,2026-03-23,4023.98,Clothing
TXN00940,CUST0100,2026-03-23,2701.54,Beauty
TXN01129,CUST0124,2026-03-23,4757.87,Sports
TXN02043,CUST0237,2026-03-23,690.11,Home & Living
TXN01754,CUST0201,2026-03-23,972.12,Beauty
TXN01038,CUST0110,2026-03-23,7025.19,Home & Living
TXN01410,CUST0154,2026-03-23,848.31,Groceries
TXN02602,CUST0300,2026-03-23,4566.94,Beauty
TXN00480,CUST0055,2026-03-23,695.13,Clothing
TXN02139,CUST0247,2026-03-23,972.02,Clothing
TXN01810,CUST0207,2026-03-23,7416.98,Beauty
TXN00290,CUST0033,2026-03-23,3425.26,Sports
TXN00071,CUST0011,2026-03-23,7174.18,Beauty
TXN00175,CUST0023,2026-03-23,1646.59,Electronics
TXN02313,CUST0269,2026-03-23,1666.84,Clothing
TXN00811,CUST0090,2026-03-23,1571.31,Electronics
TXN01199,CUST0132,2026-03-23,1525.96,Sports
TXN01160,CUST0129,2026-03-23,7859.37,Beauty
TXN02311,CUST0269,2026-03-23,754.36,Sports
TXN01306,CUST0145,2026-03-24,2196.36,Groceries
TXN01187,CUST0131,2026-03-24,1890.37,Sports
TXN00330,CUST0037,2026-03-24,1715.81,Sports
TXN00721,CUST0079,2026-03-24,1037.69,Groceries
TXN00604,CUST0066,2026-03-24,1520.86,Sports
TXN00335,CUST0038,2026-03-24,3843.74,Home & Living
TXN00373,CUST0041,2026-03-24,7240.02,Sports
TXN00130,CUST0019,2026-03-24,1075.86,Clothing
TXN02115,CUST0245,2026-03-24,4659.92,Sports
TXN00712,CUST0078,2026-03-24,2327.81,Groceries
TXN02470,CUST0288,2026-03-25,1619.79,Electronics
TXN00013,CUST0004,2026-03-25,825.87,Groceries
TXN02023,CUST0234,2026-03-25,1996.75,Sports
TXN00088,CUST0014,2026-03-25,709.74,Beauty
TXN02146,CUST0248,2026-03-25,1130.64,Beauty
TXN00836,CUST0091,2026-03-25,7634.41,Sports
TXN00431,CUST0047,2026-03-25,1516.72,Sports
TXN00042,CUST0007,2026-03-25,5500.21,Sports
TXN00145,CUST0020,2026-03-25,856.07,Home & Living
TXN00379,CUST0041,2026-03-25,4076.6,Home & Living
TXN00565,CUST0062,2026-03-25,932.1,Electronics
TXN02266,CUST0263,2026-03-25,4997.29,Groceries
TXN01462,CUST0164,2026-03-25,813.52,Electronics
TXN02203,CUST0256,2026-03-25,1338.18,Groceries
TXN02594,CUST0299,2026-03-25,902.67,Clothing
TXN01288,CUST0143,2026-03-25,1474.42,Electronics
TXN01165,CUST0129,2026-03-25,3393.35,Clothing
TXN00146,CUST0020,2026-03-25,1504.39,Electronics
TXN01155,CUST0129,2026-03-26,2113.67,Beauty
TXN00245,CUST0029,2026-03-26,1047.25,Beauty
TXN00842,CUST0091,2026-03-26,6945.96,Home & Living
TXN01576,CUST0176,2026-03-26,1205.06,Groceries
TXN02555,CUST0295,2026-03-26,7469.71,Sports
TXN01507,CUST0169,2026-03-26,4071.59,Beauty
TXN02177,CUST0254,2026-03-26,1429.17,Sports
TXN00778,CUST0084,2026-03-26,7372.08,Electronics
TXN00720,CUST0079,2026-03-26,1918.64,Clothing
TXN00158,CUST0022,2026-03-26,7666.46,Sports
TXN02149,CUST0250,2026-03-26,857.51,Home & Living
TXN00021,CUST0005,2026-03-26,854.88,Electronics
TXN01633,CUST0182,2026-03-26,4177.19,Home & Living
TXN00729,CUST0080,2026-03-26,4611.95,Electronics
TXN00915,CUST0099,2026-03-27,6776.04,Clothing
TXN01022,CUST0109,2026-03-27,1704.94,Home & Living
TXN01466,CUST0164,2026-03-27,1004.65,Clothing
TXN02105,CUST0244,2026-03-27,866.4,Beauty
TXN00124,CUST0018,2026-03-27,2253.53,Electronics
TXN00786,CUST0085,2026-03-27,2385.06,Groceries
TXN01216,CUST0133,2026-03-27,4179.64,Beauty
TXN02423,CUST0285,2026-03-27,1305.22,Sports
TXN02495,CUST0290,2026-03-27,838.66,Home & Living
TXN01811,CUST0207,2026-03-27,2674.32,Groceries
TXN00416,CUST0045,2026-03-27,742.77,Sports
TXN00087,CUST0014,2026-03-27,2234.43,Sports
TXN01118,CUST0124,2026-03-28,3062.49,Groceries
TXN01580,CUST0176,2026-03-28,2478.25,Home & Living
TXN00879,CUST0097,2026-03-28,914.55,Beauty
TXN01289,CUST0143,2026-03-28,1315.78,Groceries
TXN00491,CUST0057,2026-03-28,3658.65,Electronics
TXN02099,CUST0244,2026-03-28,2054.41,Sports
TXN00962,CUST0101,2026-03-28,2195.95,Beauty
TXN01164,CUST0129,2026-03-28,4201.77,Clothing
TXN02143,CUST0248,2026-03-28,534.49,Beauty
TXN02190,CUST0255,2026-03-28,1054.69,Clothing
TXN02569,CUST0296,2026-03-28,1183.01,Groceries
TXN01734,CUST0196,2026-03-28,1094.79,Beauty
TXN00739,CUST0080,2026-03-28,7104.08,Clothing
TXN01687,CUST0190,2026-03-28,1994.47,Electronics
TXN00709,CUST0078,2026-03-28,7255.3,Beauty
TXN00534,CUST0059,2026-03-29,2150.85,Home & Living
TXN02189,CUST0255,2026-03-29,1576.27,Groceries
TXN00122,CUST0018,2026-03-29,2004.81,Beauty
TXN02599,CUST0300,2026-03-29,5363.24,Beauty
TXN02487,CUST0290,2026-03-29,2409.28,Clothing
TXN01753,CUST0201,2026-03-29,758.01,Home & Living
TXN01334,CUST0148,2026-03-29,2012.38,Home & Living
TXN00593,CUST0065,2026-03-29,1944.29,Beauty
TXN00674,CUST0073,2026-03-29,2267.38,Electronics
TXN00311,CUST0034,2026-03-30,903.91,Beauty
